CustomerID,Recency,Frequency,Monetary,AOV,Total_Quantity,Days_Since_First,R_Score,F_Score,M_Score,RFM_Score,RFM_Value,Customer_Segment,Cluster,Cluster_Name,Recency_Category,Frequency_Category,Monetary_Category,Avg_Order_Value,Customer_Lifetime,Purchase_Intensity
11162.0,34,3,379.04999999999995,126.34999999999998,15,352,4,2,2,422,8,At Risk,2,Occasional Customers,Recent,Medium,Medium_Value,126.34999999999998,124,8.830645161290322
11163.0,122,6,732.8299999999999,122.13833333333332,29,323,1,4,5,145,10,Potential Loyalists,0,Regular Customers,Moderate,High,High_Value,122.13833333333332,302,7.251655629139073
11164.0,125,8,808.64,101.08,32,277,1,5,5,155,11,Loyal Customers,1,VIP Customers,Moderate,High,High_Value,101.08,365,8.0
11165.0,60,5,505.4,101.08,20,287,3,3,3,333,9,Potential Loyalists,0,Regular Customers,Recent,Medium,High_Value,101.08,210,8.690476190476192
11166.0,2,5,530.67,106.13399999999999,21,96,5,3,4,534,12,Loyal Customers,0,Regular Customers,Very_Recent,Medium,High_Value,106.13399999999999,152,12.006578947368421
11167.0,103,4,581.21,145.3025,23,288,2,3,4,234,9,Potential Loyalists,0,Regular Customers,Moderate,Medium,High_Value,145.3025,223,6.547085201793721
11168.0,61,4,277.96999999999997,69.49249999999999,11,285,3,3,1,331,7,At Risk,2,Occasional Customers,Recent,Medium,Medium_Value,69.49249999999999,181,8.066298342541437
11169.0,30,4,454.86,113.715,18,319,4,3,3,433,10,Potential Loyalists,2,Occasional Customers,Very_Recent,Medium,Medium_Value,113.715,150,9.733333333333334
11170.0,6,3,353.78,117.92666666666666,14,203,5,2,2,522,9,Potential Loyalists,2,Occasional Customers,Very_Recent,Medium,Medium_Value,117.92666666666666,96,11.406250000000002
11171.0,35,8,859.18,107.3975,34,286,4,5,5,455,14,Champions,1,VIP Customers,Recent,High,High_Value,107.3975,275,10.618181818181817
11172.0,186,3,227.43,75.81,9,249,1,2,1,121,4,Lost Customers,3,At-Risk Customers,Old,Medium,Medium_Value,75.81,276,3.967391304347826
11173.0,255,3,404.32,134.77333333333334,16,322,1,2,3,123,6,Cannot Lose Them,3,At-Risk Customers,Old,Medium,Medium_Value,134.77333333333334,345,3.1739130434782608
11174.0,186,3,353.78,117.92666666666666,14,356,1,2,2,122,5,Cannot Lose Them,3,At-Risk Customers,Old,Medium,Medium_Value,117.92666666666666,276,3.967391304347826
11175.0,34,5,480.13,96.026,19,308,4,3,3,433,10,Potential Loyalists,0,Regular Customers,Recent,Medium,Medium_Value,96.026,184,9.918478260869565
11177.0,17,5,530.67,106.13399999999999,21,326,4,3,4,434,11,Loyal Customers,0,Regular Customers,Very_Recent,Medium,High_Value,106.13399999999999,167,10.92814371257485
11178.0,2,6,783.37,130.56166666666667,31,328,5,4,5,545,14,Champions,0,Regular Customers,Very_Recent,High,High_Value,130.56166666666667,182,12.032967032967033
11179.0,43,6,581.21,96.86833333333334,23,288,3,4,4,344,11,Loyal Customers,0,Regular Customers,Recent,High,High_Value,96.86833333333334,223,9.820627802690582
11180.0,94,3,328.51,109.50333333333333,13,169,2,2,2,222,6,Cannot Lose Them,2,Occasional Customers,Moderate,Medium,Medium_Value,109.50333333333333,184,5.951086956521738
11181.0,19,7,657.02,93.86,26,360,4,5,4,454,13,Champions,0,Regular Customers,Very_Recent,High,High_Value,93.86,229,11.157205240174672
11182.0,15,5,480.13,96.026,19,327,5,3,3,533,11,Loyal Customers,0,Regular Customers,Very_Recent,Medium,Medium_Value,96.026,165,11.06060606060606
11184.0,82,5,530.67,106.13399999999999,21,290,2,3,4,234,9,Potential Loyalists,0,Regular Customers,Recent,Medium,High_Value,106.13399999999999,232,7.8663793103448265
11185.0,181,8,758.1,94.7625,30,348,1,5,5,155,11,Loyal Customers,1,VIP Customers,Old,High,High_Value,94.7625,421,6.935866983372922
11186.0,7,4,480.13,120.0325,19,256,5,3,3,533,11,Loyal Customers,0,Regular Customers,Very_Recent,Medium,Medium_Value,120.0325,127,11.496062992125983
11187.0,359,1,75.81,75.81,3,359,1,1,1,111,3,Lost Customers,3,At-Risk Customers,Old,Low,Low_Value,75.81,389,0.9383033419023137
11188.0,79,6,682.29,113.71499999999999,27,276,2,4,5,245,11,Loyal Customers,0,Regular Customers,Recent,High,High_Value,113.71499999999999,259,8.455598455598455
11189.0,27,4,379.04999999999995,94.76249999999999,15,336,4,3,2,432,9,Potential Loyalists,2,Occasional Customers,Very_Recent,Medium,Medium_Value,94.76249999999999,147,9.931972789115646
11190.0,46,9,909.72,101.08,36,358,3,5,5,355,13,Champions,1,VIP Customers,Recent,High,High_Value,101.08,316,10.395569620253164
11191.0,3,8,783.37,97.92125,31,260,5,5,5,555,15,Champions,1,VIP Customers,Very_Recent,High,High_Value,97.92125,243,12.016460905349794
11192.0,32,10,783.37,78.337,31,298,4,5,5,455,14,Champions,1,VIP Customers,Recent,High,High_Value,78.337,332,10.993975903614457
11193.0,23,5,505.4,101.08,20,290,4,3,3,433,10,Potential Loyalists,0,Regular Customers,Very_Recent,Medium,High_Value,101.08,173,10.54913294797688
11194.0,102,2,277.97,138.985,11,258,2,1,1,211,4,Lost Customers,2,Occasional Customers,Moderate,Low,Medium_Value,138.985,162,4.506172839506172
11195.0,93,6,808.64,134.77333333333334,32,277,2,4,5,245,11,Loyal Customers,0,Regular Customers,Moderate,High,High_Value,134.77333333333334,273,8.021978021978022
11196.0,34,3,252.7,84.23333333333333,10,363,4,2,1,421,7,At Risk,2,Occasional Customers,Recent,Medium,Medium_Value,84.23333333333333,124,8.830645161290322
11197.0,56,2,151.62,75.81,6,141,3,1,1,311,5,Cannot Lose Them,2,Occasional Customers,Recent,Low,Medium_Value,75.81,116,6.293103448275861
11198.0,25,4,581.21,145.3025,23,328,4,3,4,434,11,Loyal Customers,0,Regular Customers,Very_Recent,Medium,High_Value,145.3025,145,10.068965517241379
11199.0,100,5,505.4,101.08,20,289,2,3,3,233,8,At Risk,0,Regular Customers,Moderate,Medium,High_Value,101.08,250,7.300000000000001
11200.0,32,9,1086.6100000000001,120.73444444444446,43,351,4,5,5,455,14,Champions,1,VIP Customers,Recent,High,Premium,120.73444444444446,302,10.87748344370861
11201.0,321,2,202.16,101.08,8,362,1,1,1,111,3,Lost Customers,3,At-Risk Customers,Old,Low,Medium_Value,101.08,381,1.916010498687664
11202.0,178,4,454.86,113.715,18,295,1,3,3,133,7,At Risk,3,At-Risk Customers,Moderate,Medium,Medium_Value,113.715,298,4.899328859060403
11203.0,7,9,859.1800000000001,95.46444444444445,34,320,5,5,5,555,15,Champions,1,VIP Customers,Very_Recent,High,High_Value,95.46444444444445,277,11.859205776173285
11204.0,244,3,303.24,101.08,12,285,1,2,2,122,5,Cannot Lose Them,3,At-Risk Customers,Old,Medium,Medium_Value,101.08,334,3.2784431137724552
11205.0,71,3,353.78,117.92666666666666,14,309,2,2,2,222,6,Cannot Lose Them,2,Occasional Customers,Recent,Medium,Medium_Value,117.92666666666666,161,6.801242236024844
11206.0,22,6,505.4,84.23333333333333,20,280,4,4,3,443,11,Loyal Customers,0,Regular Customers,Very_Recent,High,High_Value,84.23333333333333,202,10.841584158415843
11207.0,45,2,303.24,151.62,12,349,3,1,2,312,6,Cannot Lose Them,2,Occasional Customers,Recent,Low,Medium_Value,151.62,105,6.9523809523809526
11208.0,321,2,277.97,138.985,11,332,1,1,1,111,3,Lost Customers,3,At-Risk Customers,Old,Low,Medium_Value,138.985,381,1.916010498687664
11209.0,58,8,833.91,104.23875,33,359,3,5,5,355,13,Champions,1,VIP Customers,Recent,High,High_Value,104.23875,298,9.798657718120806
11210.0,30,8,884.4499999999999,110.55624999999999,35,342,4,5,5,455,14,Champions,1,VIP Customers,Very_Recent,High,High_Value,110.55624999999999,270,10.814814814814815
11211.0,39,11,1061.34,96.48545454545454,42,326,3,5,5,355,13,Champions,1,VIP Customers,Recent,Very_High,Premium,96.48545454545454,369,10.880758807588077
11212.0,210,4,328.51,82.1275,13,300,1,3,2,132,6,Cannot Lose Them,3,At-Risk Customers,Old,Medium,Medium_Value,82.1275,330,4.424242424242425
11213.0,39,6,606.48,101.08,24,351,3,4,4,344,11,Loyal Customers,0,Regular Customers,Recent,High,High_Value,101.08,219,10.0
11214.0,44,6,657.02,109.50333333333333,26,334,3,4,4,344,11,Loyal Customers,0,Regular Customers,Recent,High,High_Value,109.50333333333333,224,9.776785714285714
11215.0,18,4,328.51,82.1275,13,363,4,3,2,432,9,Potential Loyalists,2,Occasional Customers,Very_Recent,Medium,Medium_Value,82.1275,138,10.579710144927537
11216.0,4,6,606.48,101.08,24,363,5,4,4,544,13,Champions,0,Regular Customers,Very_Recent,High,High_Value,101.08,184,11.902173913043477
11217.0,71,3,328.51,109.50333333333333,13,356,2,2,2,222,6,Cannot Lose Them,2,Occasional Customers,Recent,Medium,Medium_Value,109.50333333333333,161,6.801242236024844
11218.0,109,2,227.43,113.715,9,212,2,1,1,211,4,Lost Customers,2,Occasional Customers,Moderate,Low,Medium_Value,113.715,169,4.319526627218935
11219.0,196,3,277.96999999999997,92.65666666666665,11,363,1,2,1,121,4,Lost Customers,3,At-Risk Customers,Old,Medium,Medium_Value,92.65666666666665,286,3.8286713286713288
11220.0,64,6,758.1,126.35000000000001,30,336,3,4,5,345,12,Loyal Customers,0,Regular Customers,Recent,High,High_Value,126.35000000000001,244,8.975409836065573
11221.0,17,4,277.97,69.4925,11,242,4,3,1,431,8,At Risk,2,Occasional Customers,Very_Recent,Medium,Medium_Value,69.4925,137,10.656934306569342
11222.0,16,3,277.97,92.65666666666668,11,304,4,2,2,422,8,At Risk,2,Occasional Customers,Very_Recent,Medium,Medium_Value,92.65666666666668,106,10.330188679245284
11223.0,298,2,303.24,151.62,12,300,1,1,2,112,4,Lost Customers,3,At-Risk Customers,Old,Low,Medium_Value,151.62,358,2.0391061452513966
11224.0,17,5,480.13,96.026,19,236,4,3,3,433,10,Potential Loyalists,0,Regular Customers,Very_Recent,Medium,Medium_Value,96.026,167,10.92814371257485
11225.0,205,3,328.51,109.50333333333333,13,296,1,2,2,122,5,Cannot Lose Them,3,At-Risk Customers,Old,Medium,Medium_Value,109.50333333333333,295,3.711864406779661
11226.0,166,3,379.04999999999995,126.34999999999998,15,326,1,2,2,122,5,Cannot Lose Them,3,At-Risk Customers,Moderate,Medium,Medium_Value,126.34999999999998,256,4.27734375
11227.0,43,11,1137.15,103.37727272727274,45,293,3,5,5,355,13,Champions,1,VIP Customers,Recent,Very_High,Premium,103.37727272727274,373,10.76407506702413
11228.0,189,3,252.7,84.23333333333333,10,337,1,2,1,121,4,Lost Customers,3,At-Risk Customers,Old,Medium,Medium_Value,84.23333333333333,279,3.924731182795699
11229.0,50,6,758.1,126.35000000000001,30,341,3,4,5,345,12,Loyal Customers,0,Regular Customers,Recent,High,High_Value,126.35000000000001,230,9.521739130434783
11230.0,210,2,126.35,63.175,5,360,1,1,1,111,3,Lost Customers,3,At-Risk Customers,Old,Low,Medium_Value,63.175,270,2.7037037037037037
11231.0,81,6,530.6700000000001,88.44500000000001,21,319,2,4,4,244,10,Potential Loyalists,0,Regular Customers,Recent,High,High_Value,88.44500000000001,261,8.39080459770115
11232.0,56,4,353.78,88.445,14,179,3,3,2,332,8,At Risk,2,Occasional Customers,Recent,Medium,Medium_Value,88.445,176,8.295454545454545
11233.0,38,2,277.97,138.985,11,224,3,1,2,312,6,Cannot Lose Them,2,Occasional Customers,Recent,Low,Medium_Value,138.985,98,7.448979591836735
11234.0,101,2,151.62,75.81,6,211,2,1,1,211,4,Lost Customers,2,Occasional Customers,Moderate,Low,Medium_Value,75.81,161,4.534161490683229
11235.0,20,4,379.04999999999995,94.76249999999999,15,345,4,3,2,432,9,Potential Loyalists,2,Occasional Customers,Very_Recent,Medium,Medium_Value,94.76249999999999,140,10.428571428571429
11236.0,81,7,808.64,115.52,32,275,2,5,5,255,12,Loyal Customers,1,VIP Customers,Recent,High,High_Value,115.52,291,8.780068728522338
11237.0,358,1,75.81,75.81,3,358,1,1,1,111,3,Lost Customers,3,At-Risk Customers,Old,Low,Low_Value,75.81,388,0.9407216494845361
11238.0,11,4,606.48,151.62,24,340,5,3,4,534,12,Loyal Customers,0,Regular Customers,Very_Recent,Medium,High_Value,151.62,131,11.14503816793893
11239.0,20,2,303.24,151.62,12,24,4,1,2,412,7,At Risk,2,Occasional Customers,Very_Recent,Low,Medium_Value,151.62,80,9.125
11240.0,360,1,75.81,75.81,3,360,1,1,1,111,3,Lost Customers,3,At-Risk Customers,Old,Low,Low_Value,75.81,390,0.9358974358974359
11241.0,59,5,505.4,101.08,20,360,3,3,3,333,9,Potential Loyalists,0,Regular Customers,Recent,Medium,High_Value,101.08,209,8.732057416267942
11242.0,79,4,454.86,113.715,18,305,2,3,3,233,8,At Risk,2,Occasional Customers,Recent,Medium,Medium_Value,113.715,199,7.336683417085427
11243.0,17,5,530.6700000000001,106.13400000000001,21,326,4,3,4,434,11,Loyal Customers,0,Regular Customers,Very_Recent,Medium,High_Value,106.13400000000001,167,10.92814371257485
11244.0,74,6,606.48,101.08,24,271,2,4,4,244,10,Potential Loyalists,0,Regular Customers,Recent,High,High_Value,101.08,254,8.622047244094487
11245.0,21,6,631.75,105.29166666666667,25,324,4,4,4,444,12,Loyal Customers,0,Regular Customers,Very_Recent,High,High_Value,105.29166666666667,201,10.895522388059703
11246.0,171,4,404.32,101.08,16,329,1,3,3,133,7,At Risk,3,At-Risk Customers,Moderate,Medium,Medium_Value,101.08,291,5.017182130584192
11247.0,45,2,126.35,63.175,5,139,3,1,1,311,5,Cannot Lose Them,2,Occasional Customers,Recent,Low,Medium_Value,63.175,105,6.9523809523809526
11248.0,88,10,1212.96,121.296,48,346,2,5,5,255,12,Loyal Customers,1,VIP Customers,Recent,High,Premium,121.296,388,9.40721649484536
11249.0,76,3,353.78,117.92666666666666,14,348,2,2,2,222,6,Cannot Lose Them,2,Occasional Customers,Recent,Medium,Medium_Value,117.92666666666666,166,6.596385542168674
11250.0,151,2,202.16,101.08,8,167,1,1,1,111,3,Lost Customers,3,At-Risk Customers,Moderate,Low,Medium_Value,101.08,211,3.459715639810427
11251.0,140,6,530.67,88.445,21,281,1,4,4,144,9,Potential Loyalists,0,Regular Customers,Moderate,High,High_Value,88.445,320,6.84375
11252.0,140,4,429.59,107.3975,17,192,1,3,3,133,7,At Risk,2,Occasional Customers,Moderate,Medium,Medium_Value,107.3975,260,5.615384615384616
11253.0,6,8,682.29,85.28625,27,363,5,5,5,555,15,Champions,1,VIP Customers,Very_Recent,High,High_Value,85.28625,246,11.869918699186991
11254.0,3,6,555.94,92.65666666666668,22,232,5,4,4,544,13,Champions,0,Regular Customers,Very_Recent,High,High_Value,92.65666666666668,183,11.967213114754097
11255.0,94,7,783.37,111.91,31,334,2,5,5,255,12,Loyal Customers,1,VIP Customers,Moderate,High,High_Value,111.91,304,8.404605263157894
11256.0,28,3,277.97,92.65666666666668,11,118,4,2,2,422,8,At Risk,2,Occasional Customers,Very_Recent,Medium,Medium_Value,92.65666666666668,118,9.279661016949152
11257.0,58,3,379.04999999999995,126.34999999999998,15,269,3,2,2,322,7,At Risk,2,Occasional Customers,Recent,Medium,Medium_Value,126.34999999999998,148,7.398648648648648
11258.0,10,5,581.21,116.242,23,250,5,3,4,534,12,Loyal Customers,0,Regular Customers,Very_Recent,Medium,High_Value,116.242,160,11.40625
11259.0,42,4,379.05,94.7625,15,240,3,3,2,332,8,At Risk,2,Occasional Customers,Recent,Medium,Medium_Value,94.7625,162,9.012345679012345
11260.0,164,3,328.51,109.50333333333333,13,355,1,2,2,122,5,Cannot Lose Them,3,At-Risk Customers,Moderate,Medium,Medium_Value,109.50333333333333,254,4.3110236220472435
11261.0,31,4,353.78,88.445,14,281,4,3,2,432,9,Potential Loyalists,2,Occasional Customers,Recent,Medium,Medium_Value,88.445,151,9.66887417218543
11262.0,72,7,682.29,97.47,27,340,2,5,5,255,12,Loyal Customers,0,Regular Customers,Recent,High,High_Value,97.47,282,9.060283687943262
11263.0,11,6,808.64,134.77333333333334,32,354,5,4,5,545,14,Champions,1,VIP Customers,Very_Recent,High,High_Value,134.77333333333334,191,11.465968586387435
11264.0,208,2,202.16,101.08,8,358,1,1,1,111,3,Lost Customers,3,At-Risk Customers,Old,Low,Medium_Value,101.08,268,2.7238805970149254
11265.0,23,6,758.1,126.35000000000001,30,347,4,4,5,445,13,Champions,0,Regular Customers,Very_Recent,High,High_Value,126.35000000000001,203,10.788177339901477
11266.0,43,6,682.29,113.71499999999999,27,304,3,4,5,345,12,Loyal Customers,0,Regular Customers,Recent,High,High_Value,113.71499999999999,223,9.820627802690582
11267.0,7,11,1263.5,114.86363636363636,50,336,5,5,5,555,15,Champions,1,VIP Customers,Very_Recent,Very_High,Premium,114.86363636363636,337,11.913946587537092
11268.0,48,4,404.32,101.08,16,299,3,3,3,333,9,Potential Loyalists,2,Occasional Customers,Recent,Medium,Medium_Value,101.08,168,8.69047619047619
11269.0,50,2,227.43,113.715,9,165,3,1,1,311,5,Cannot Lose Them,2,Occasional Customers,Recent,Low,Medium_Value,113.715,110,6.636363636363637
11270.0,190,1,75.81,75.81,3,190,1,1,1,111,3,Lost Customers,3,At-Risk Customers,Old,Low,Low_Value,75.81,220,1.6590909090909092
11271.0,19,8,859.18,107.3975,34,362,4,5,5,455,14,Champions,1,VIP Customers,Very_Recent,High,High_Value,107.3975,259,11.274131274131275
11272.0,56,4,379.05,94.7625,15,199,3,3,2,332,8,At Risk,2,Occasional Customers,Recent,Medium,Medium_Value,94.7625,176,8.295454545454545
11273.0,92,7,530.67,75.80999999999999,21,338,2,5,4,254,11,Loyal Customers,0,Regular Customers,Moderate,High,High_Value,75.80999999999999,302,8.460264900662251
11274.0,100,6,808.64,134.77333333333334,32,360,2,4,5,245,11,Loyal Customers,0,Regular Customers,Moderate,High,High_Value,134.77333333333334,280,7.821428571428572
11275.0,23,2,227.42999999999998,113.71499999999999,9,273,4,1,1,411,6,Cannot Lose Them,2,Occasional Customers,Very_Recent,Low,Medium_Value,113.71499999999999,83,8.795180722891565
11276.0,165,1,101.08,101.08,4,165,1,1,1,111,3,Lost Customers,3,At-Risk Customers,Moderate,Low,Medium_Value,101.08,195,1.8717948717948718
11277.0,85,5,480.13,96.026,19,338,2,3,3,233,8,At Risk,0,Regular Customers,Recent,Medium,Medium_Value,96.026,235,7.76595744680851
11278.0,23,5,454.86,90.97200000000001,18,107,4,3,3,433,10,Potential Loyalists,0,Regular Customers,Very_Recent,Medium,Medium_Value,90.97200000000001,173,10.54913294797688
11279.0,124,4,353.78,88.445,14,314,1,3,2,132,6,Cannot Lose Them,2,Occasional Customers,Moderate,Medium,Medium_Value,88.445,244,5.9836065573770485
11280.0,93,2,353.78,176.89,14,120,2,1,2,212,5,Cannot Lose Them,2,Occasional Customers,Moderate,Low,Medium_Value,176.89,153,4.771241830065359
11281.0,28,4,480.13,120.0325,19,363,4,3,3,433,10,Potential Loyalists,0,Regular Customers,Very_Recent,Medium,Medium_Value,120.0325,148,9.864864864864865
11282.0,106,4,429.59000000000003,107.39750000000001,17,333,2,3,3,233,8,At Risk,2,Occasional Customers,Moderate,Medium,Medium_Value,107.39750000000001,226,6.460176991150442
11283.0,102,5,480.13,96.026,19,300,2,3,3,233,8,At Risk,0,Regular Customers,Moderate,Medium,Medium_Value,96.026,252,7.242063492063491
11284.0,80,5,379.05,75.81,15,272,2,3,2,232,7,At Risk,0,Regular Customers,Recent,Medium,Medium_Value,75.81,230,7.934782608695652
11285.0,54,8,682.29,85.28625,27,320,3,5,5,355,13,Champions,1,VIP Customers,Recent,High,High_Value,85.28625,294,9.931972789115646
11286.0,56,5,505.4,101.08,20,187,3,3,3,333,9,Potential Loyalists,0,Regular Customers,Recent,Medium,High_Value,101.08,206,8.859223300970873
11287.0,17,6,480.13,80.02166666666666,19,255,4,4,3,443,11,Loyal Customers,0,Regular Customers,Very_Recent,High,Medium_Value,80.02166666666666,197,11.116751269035532
11288.0,16,9,758.1,84.23333333333333,30,339,4,5,5,455,14,Champions,1,VIP Customers,Very_Recent,High,High_Value,84.23333333333333,286,11.486013986013987
11289.0,43,7,833.91,119.13,33,359,3,5,5,355,13,Champions,1,VIP Customers,Recent,High,High_Value,119.13,253,10.098814229249012
11290.0,16,6,480.13,80.02166666666666,19,361,4,4,3,443,11,Loyal Customers,0,Regular Customers,Very_Recent,High,Medium_Value,80.02166666666666,196,11.173469387755102
11291.0,159,9,859.18,95.46444444444444,34,358,1,5,5,155,11,Loyal Customers,1,VIP Customers,Moderate,High,High_Value,95.46444444444444,429,7.6573426573426575
11292.0,30,4,353.78,88.445,14,206,4,3,2,432,9,Potential Loyalists,2,Occasional Customers,Very_Recent,Medium,Medium_Value,88.445,150,9.733333333333334
11293.0,105,6,606.48,101.08,24,364,2,4,4,244,10,Potential Loyalists,0,Regular Customers,Moderate,High,High_Value,101.08,285,7.684210526315789
11294.0,24,7,808.64,115.52,32,344,4,5,5,455,14,Champions,1,VIP Customers,Very_Recent,High,High_Value,115.52,234,10.918803418803419
11295.0,150,2,227.43,113.715,9,328,1,1,1,111,3,Lost Customers,3,At-Risk Customers,Moderate,Low,Medium_Value,113.715,210,3.4761904761904763
11296.0,219,1,75.81,75.81,3,219,1,1,1,111,3,Lost Customers,3,At-Risk Customers,Old,Low,Low_Value,75.81,249,1.465863453815261
